Species,Plate,Point ,Area,Temp
X. grosmanniae,136,9,Fungi,37
X. grosmanniae,136,10,Fungi,36.3
X. grosmanniae,136,11,Fungi,40.9
X. grosmanniae,136,12,Fungi,36.3
X. grosmanniae,136,13,Fungi,36.3
X. grosmanniae,136,14,Fungi,41.1
X. grosmanniae,136,15,Fungi,36.6
X. grosmanniae,137,1,Agar,41.6
X. grosmanniae,137,2,Agar,41.5
X. grosmanniae,137,3,Agar,41.3
X. grosmanniae,137,4,Agar,41.3
X. grosmanniae,137,5,Agar,41.3
X. grosmanniae,137,6,Agar,41.3
X. grosmanniae,137,7,Agar,41.3
X. grosmanniae,137,8,Agar,41
X. grosmanniae,137,9,Agar,40.8
X. grosmanniae,137,10,Agar,40.9
X. grosmanniae,137,11,Agar,40.8
X. grosmanniae,137,12,Agar,41.7
X. grosmanniae,137,13,Agar,41.3
X. grosmanniae,137,14,Agar,41.3
X. grosmanniae,137,15,Agar,41.2
X. grosmanniae,137,1,Fungi,39.8
X. grosmanniae,137,2,Fungi,40.4
X. grosmanniae,137,3,Fungi,36.1
X. grosmanniae,137,4,Fungi,34.9
X. grosmanniae,137,5,Fungi,36.4
X. grosmanniae,137,6,Fungi,40.1
X. grosmanniae,137,7,Fungi,40.2
X. grosmanniae,137,8,Fungi,38.2
X. grosmanniae,137,9,Fungi,35.4
X. grosmanniae,137,10,Fungi,35
X. grosmanniae,137,11,Fungi,34.4
X. grosmanniae,137,12,Fungi,36.7
X. grosmanniae,137,13,Fungi,40.2
X. grosmanniae,137,14,Fungi,36.9
X. grosmanniae,137,15,Fungi,35.7
X. grosmanniae,138,1,Agar,42.8
X. grosmanniae,138,2,Agar,42.8
X. grosmanniae,138,3,Agar,42.3
X. grosmanniae,138,4,Agar,41.2
X. grosmanniae,138,5,Agar,41.3
X. grosmanniae,138,6,Agar,41.7
X. grosmanniae,138,7,Agar,41.6
X. grosmanniae,138,8,Agar,41.4
X. grosmanniae,138,9,Agar,40.8
X. grosmanniae,138,10,Agar,40.7
X. grosmanniae,138,11,Agar,40.7
X. grosmanniae,138,12,Agar,41.5
X. grosmanniae,138,13,Agar,41.4
X. grosmanniae,138,14,Agar,41.8
X. grosmanniae,138,15,Agar,41.3
X. grosmanniae,138,1,Fungi,39.9
X. grosmanniae,138,2,Fungi,40.1
X. grosmanniae,138,3,Fungi,37.6
X. grosmanniae,138,4,Fungi,39.5
X. grosmanniae,138,5,Fungi,39.1
X. grosmanniae,138,6,Fungi,39.4
X. grosmanniae,138,7,Fungi,37.8
X. grosmanniae,138,8,Fungi,37.1
X. grosmanniae,138,9,Fungi,36.6
X. grosmanniae,138,10,Fungi,36.5
X. grosmanniae,138,11,Fungi,35.4
X. grosmanniae,138,12,Fungi,35.2
X. grosmanniae,138,13,Fungi,36.8
X. grosmanniae,138,14,Fungi,37.6
X. grosmanniae,138,15,Fungi,38.5
X. grosmanniae,139,1,Agar,41.4
X. grosmanniae,139,2,Agar,42
X. grosmanniae,139,3,Agar,41.9
X. grosmanniae,139,4,Agar,41.7
X. grosmanniae,139,5,Agar,41.5
X. grosmanniae,139,6,Agar,41.8
X. grosmanniae,139,7,Agar,41.8
X. grosmanniae,139,8,Agar,42
X. grosmanniae,139,9,Agar,42
X. grosmanniae,139,10,Agar,42.1
X. grosmanniae,139,11,Agar,42.1
X. grosmanniae,139,12,Agar,42.1
X. grosmanniae,139,13,Agar,42
X. grosmanniae,139,14,Agar,42.3
X. grosmanniae,139,15,Agar,41.9
X. grosmanniae,139,1,Fungi,40
X. grosmanniae,139,2,Fungi,35
X. grosmanniae,139,3,Fungi,35.2
X. grosmanniae,139,4,Fungi,35
X. grosmanniae,139,5,Fungi,35.6
X. grosmanniae,139,6,Fungi,35.1
X. grosmanniae,139,7,Fungi,40.4
X. grosmanniae,139,8,Fungi,35.6
X. grosmanniae,139,9,Fungi,35.4
X. grosmanniae,139,10,Fungi,41.1
X. grosmanniae,139,11,Fungi,36
X. grosmanniae,139,12,Fungi,36.2
X. grosmanniae,139,13,Fungi,35.1
X. grosmanniae,139,14,Fungi,35.2
X. grosmanniae,139,15,Fungi,35.5
X. grosmanniae,140,1,Agar,41.8
X. grosmanniae,140,2,Agar,41.6
X. grosmanniae,140,3,Agar,42
X. grosmanniae,140,4,Agar,41.8
X. grosmanniae,140,5,Agar,42.2
X. grosmanniae,140,6,Agar,42.4
X. grosmanniae,140,7,Agar,42.2
X. grosmanniae,140,8,Agar,41.9
X. grosmanniae,140,9,Agar,42
X. grosmanniae,140,10,Agar,41.7
X. grosmanniae,140,11,Agar,41.6
X. grosmanniae,140,12,Agar,41.5
X. grosmanniae,140,13,Agar,41.7
X. grosmanniae,140,14,Agar,41.4
X. grosmanniae,140,15,Agar,41.6
X. grosmanniae,140,1,Fungi,36.3
X. grosmanniae,140,2,Fungi,36.1
X. grosmanniae,140,3,Fungi,35.8
X. grosmanniae,140,4,Fungi,41.1
X. grosmanniae,140,5,Fungi,36.4
X. grosmanniae,140,6,Fungi,37.6
X. grosmanniae,140,7,Fungi,35.2
X. grosmanniae,140,8,Fungi,35.8
X. grosmanniae,140,9,Fungi,36
X. grosmanniae,140,10,Fungi,35.9
X. grosmanniae,140,11,Fungi,36.9
X. grosmanniae,140,12,Fungi,35.9
X. grosmanniae,140,13,Fungi,35.5
X. grosmanniae,140,14,Fungi,36.7
X. grosmanniae,140,15,Fungi,40.1
X. grosmanniae,141,1,Agar,40.7
X. grosmanniae,141,2,Agar,41
X. grosmanniae,141,3,Agar,41.8
X. grosmanniae,141,4,Agar,41.7
X. grosmanniae,141,5,Agar,41.7
X. grosmanniae,141,6,Agar,41.9
X. grosmanniae,141,7,Agar,42
X. grosmanniae,141,8,Agar,40.8
X. grosmanniae,141,9,Agar,41.1
X. grosmanniae,141,10,Agar,41.2
X. grosmanniae,141,11,Agar,41.3
X. grosmanniae,141,12,Agar,41.3
X. grosmanniae,141,13,Agar,41
X. grosmanniae,141,14,Agar,41.4
X. grosmanniae,141,15,Agar,40.9
X. grosmanniae,141,1,Fungi,40.4
X. grosmanniae,141,2,Fungi,38.6
X. grosmanniae,141,3,Fungi,38.5
X. grosmanniae,141,4,Fungi,38.8
X. grosmanniae,141,5,Fungi,38.9
X. grosmanniae,141,6,Fungi,39.7
X. grosmanniae,141,7,Fungi,38.4
X. grosmanniae,141,8,Fungi,39.8
X. grosmanniae,141,9,Fungi,39.5
X. grosmanniae,141,10,Fungi,37.1
X. grosmanniae,141,11,Fungi,38.2
X. grosmanniae,141,12,Fungi,36.6
X. grosmanniae,141,13,Fungi,38.5
X. grosmanniae,141,14,Fungi,35.4
X. grosmanniae,141,15,Fungi,35.1
X. grosmanniae,142,1,Agar,41.6
X. grosmanniae,142,2,Agar,41.1
X. grosmanniae,142,3,Agar,41.1
X. grosmanniae,142,4,Agar,41.2
X. grosmanniae,142,5,Agar,41
X. grosmanniae,142,6,Agar,41.4
X. grosmanniae,142,7,Agar,41
X. grosmanniae,142,8,Agar,41.7
X. grosmanniae,142,9,Agar,41.4
X. grosmanniae,142,10,Agar,41.4
X. grosmanniae,142,11,Agar,41.1
X. grosmanniae,142,12,Agar,41.5
X. grosmanniae,142,13,Agar,41.5
X. grosmanniae,142,14,Agar,41.5
X. grosmanniae,142,15,Agar,41.5
X. grosmanniae,142,1,Fungi,41.5
X. grosmanniae,142,2,Fungi,40
X. grosmanniae,142,3,Fungi,38.8
X. grosmanniae,142,4,Fungi,39.4
X. grosmanniae,142,5,Fungi,39.2
X. grosmanniae,142,6,Fungi,38.7
X. grosmanniae,142,7,Fungi,40.2
X. grosmanniae,142,8,Fungi,39.7
X. grosmanniae,142,9,Fungi,40.6
X. grosmanniae,142,10,Fungi,36.9
X. grosmanniae,142,11,Fungi,37.9
X. grosmanniae,142,12,Fungi,37.3
X. grosmanniae,142,13,Fungi,37.9
X. grosmanniae,142,14,Fungi,39.7
X. grosmanniae,142,15,Fungi,39.8
X. grosmanniae,143,1,Agar,39.9
X. grosmanniae,143,2,Agar,39.6
X. grosmanniae,143,3,Agar,39.7
X. grosmanniae,143,4,Agar,39.7
X. grosmanniae,143,5,Agar,39.5
X. grosmanniae,143,6,Agar,39.5
X. grosmanniae,143,7,Agar,39.3
X. grosmanniae,143,8,Agar,40.3
X. grosmanniae,143,9,Agar,40.5
X. grosmanniae,143,10,Agar,40.4
X. grosmanniae,143,11,Agar,40.4
X. grosmanniae,143,12,Agar,39.9
X. grosmanniae,143,13,Agar,40.4
X. grosmanniae,143,14,Agar,39.8
X. grosmanniae,143,15,Agar,40.6
X. grosmanniae,143,1,Fungi,39.8
X. grosmanniae,143,2,Fungi,36
X. grosmanniae,143,3,Fungi,36.9
X. grosmanniae,143,4,Fungi,39.1
X. grosmanniae,143,5,Fungi,38.3
X. grosmanniae,143,6,Fungi,37
X. grosmanniae,143,7,Fungi,36.2
X. grosmanniae,143,8,Fungi,39.6
X. grosmanniae,143,9,Fungi,39.7
X. grosmanniae,143,10,Fungi,37.7
X. grosmanniae,143,11,Fungi,37
X. grosmanniae,143,12,Fungi,35.9
X. grosmanniae,143,13,Fungi,35.8
X. grosmanniae,143,14,Fungi,35.4
X. grosmanniae,143,15,Fungi,35.5
X. grosmanniae,144,1,Agar,41.7
X. grosmanniae,144,2,Agar,41.7
X. grosmanniae,144,3,Agar,41.7
X. grosmanniae,144,4,Agar,41.6
X. grosmanniae,144,5,Agar,41.4
X. grosmanniae,144,6,Agar,41.4
X. grosmanniae,144,7,Agar,42.1
X. grosmanniae,144,8,Agar,41.6
X. grosmanniae,144,9,Agar,42.1
X. grosmanniae,144,10,Agar,41.9
X. grosmanniae,144,11,Agar,42.1
X. grosmanniae,144,12,Agar,42
X. grosmanniae,144,13,Agar,42.2
X. grosmanniae,144,14,Agar,42
X. grosmanniae,144,15,Agar,41.7
X. grosmanniae,144,1,Fungi,40.6
X. grosmanniae,144,2,Fungi,39.5
X. grosmanniae,144,3,Fungi,38.5
X. grosmanniae,144,4,Fungi,38.6
X. grosmanniae,144,5,Fungi,38
X. grosmanniae,144,6,Fungi,38.5
X. grosmanniae,144,7,Fungi,39.3
X. grosmanniae,144,8,Fungi,39.6
X. grosmanniae,144,9,Fungi,38.4
X. grosmanniae,144,10,Fungi,38.3
X. grosmanniae,144,11,Fungi,37.4
X. grosmanniae,144,12,Fungi,38.3
X. grosmanniae,144,13,Fungi,38
X. grosmanniae,144,14,Fungi,39.6
X. grosmanniae,144,15,Fungi,37.3
X. grosmanniae,145,1,Agar,42.2
X. grosmanniae,145,2,Agar,41.9
X. grosmanniae,145,3,Agar,42.3
X. grosmanniae,145,4,Agar,41.8
X. grosmanniae,145,5,Agar,41.9
X. grosmanniae,145,6,Agar,41.5
X. grosmanniae,145,7,Agar,42.2
X. grosmanniae,145,8,Agar,42.4
X. grosmanniae,145,9,Agar,42.3
X. grosmanniae,145,10,Agar,42.2
X. grosmanniae,145,11,Agar,41.7
X. grosmanniae,145,12,Agar,42
X. grosmanniae,145,13,Agar,42.2
X. grosmanniae,145,14,Agar,42.1
X. grosmanniae,145,15,Agar,41.7
X. grosmanniae,145,1,Fungi,40.3
X. grosmanniae,145,2,Fungi,40.1
X. grosmanniae,145,3,Fungi,40
X. grosmanniae,145,4,Fungi,36.9
X. grosmanniae,145,5,Fungi,37.1
X. grosmanniae,145,6,Fungi,39.7
X. grosmanniae,145,7,Fungi,37.9
X. grosmanniae,145,8,Fungi,41
X. grosmanniae,145,9,Fungi,40
X. grosmanniae,145,10,Fungi,40.2
X. grosmanniae,145,11,Fungi,39
X. grosmanniae,145,12,Fungi,37.8
X. grosmanniae,145,13,Fungi,38.8
X. grosmanniae,145,14,Fungi,37.9
X. grosmanniae,145,15,Fungi,37.4
X. grosmanniae,146,1,Agar,41.3
X. grosmanniae,146,2,Agar,41.1
X. grosmanniae,146,3,Agar,41
X. grosmanniae,146,4,Agar,41.3
X. grosmanniae,146,5,Agar,41.3
X. grosmanniae,146,6,Agar,41.4
X. grosmanniae,146,7,Agar,41.3
X. grosmanniae,146,8,Agar,41.6
X. grosmanniae,146,9,Agar,41.8
X. grosmanniae,146,10,Agar,40.5
X. grosmanniae,146,11,Agar,40.7
X. grosmanniae,146,12,Agar,40.9
X. grosmanniae,146,13,Agar,40.4
X. grosmanniae,146,14,Agar,40.5
X. grosmanniae,146,15,Agar,40.4
X. grosmanniae,146,1,Fungi,40.5
X. grosmanniae,146,2,Fungi,41.1
X. grosmanniae,146,3,Fungi,38.2
X. grosmanniae,146,4,Fungi,39.7
X. grosmanniae,146,5,Fungi,40.2
X. grosmanniae,146,6,Fungi,36.5
X. grosmanniae,146,7,Fungi,37.5
X. grosmanniae,146,8,Fungi,38.2
X. grosmanniae,146,9,Fungi,40.6
X. grosmanniae,146,10,Fungi,38.2
X. grosmanniae,146,11,Fungi,39.9
X. grosmanniae,146,12,Fungi,38.3
X. grosmanniae,146,13,Fungi,36.6
X. grosmanniae,146,14,Fungi,37.1
X. grosmanniae,146,15,Fungi,39.4
X. grosmanniae,147,1,Agar,42.8
X. grosmanniae,147,2,Agar,42.1
X. grosmanniae,147,3,Agar,42.1
X. grosmanniae,147,4,Agar,42.1
X. grosmanniae,147,5,Agar,42.1
X. grosmanniae,147,6,Agar,42.2
X. grosmanniae,147,7,Agar,42.4
X. grosmanniae,147,8,Agar,42.4
X. grosmanniae,147,9,Agar,42.3
X. grosmanniae,147,10,Agar,42.4
X. grosmanniae,147,11,Agar,42.7
X. grosmanniae,147,12,Agar,42.9
X. grosmanniae,147,13,Agar,42.9
X. grosmanniae,147,14,Agar,42.4
X. grosmanniae,147,15,Agar,42.4
X. grosmanniae,147,1,Fungi,40.9
X. grosmanniae,147,2,Fungi,39.4
X. grosmanniae,147,3,Fungi,39.7
X. grosmanniae,147,4,Fungi,38.6
X. grosmanniae,147,5,Fungi,38.1
X. grosmanniae,147,6,Fungi,41.1
X. grosmanniae,147,7,Fungi,39
X. grosmanniae,147,8,Fungi,39.4
X. grosmanniae,147,9,Fungi,39.5
X. grosmanniae,147,10,Fungi,38.6
X. grosmanniae,147,11,Fungi,39.2
X. grosmanniae,147,12,Fungi,41.8
X. grosmanniae,147,13,Fungi,40.8
X. grosmanniae,147,14,Fungi,39.6
X. grosmanniae,147,15,Fungi,38
X. grosmanniae,148,1,Agar,41.5
X. grosmanniae,148,2,Agar,41.6
X. grosmanniae,148,3,Agar,41.6
X. grosmanniae,148,4,Agar,41.5
X. grosmanniae,148,5,Agar,41.6
X. grosmanniae,148,6,Agar,41.3
X. grosmanniae,148,7,Agar,41.8
X. grosmanniae,148,8,Agar,41.7
X. grosmanniae,148,9,Agar,41.7
X. grosmanniae,148,10,Agar,41.2
X. grosmanniae,148,11,Agar,41.4
X. grosmanniae,148,12,Agar,40.9
X. grosmanniae,148,13,Agar,41.2
X. grosmanniae,148,14,Agar,41.7
X. grosmanniae,148,15,Agar,41.2
X. grosmanniae,148,1,Fungi,40.1
X. grosmanniae,148,2,Fungi,39.8
X. grosmanniae,148,3,Fungi,37.8
X. grosmanniae,148,4,Fungi,40.6
X. grosmanniae,148,5,Fungi,38
X. grosmanniae,148,6,Fungi,38.2
X. grosmanniae,148,7,Fungi,38.6
X. grosmanniae,148,8,Fungi,38.7
X. grosmanniae,148,9,Fungi,37.4
X. grosmanniae,148,10,Fungi,40.6
X. grosmanniae,148,11,Fungi,37.8
X. grosmanniae,148,12,Fungi,38.5
X. grosmanniae,148,13,Fungi,37.8
X. grosmanniae,148,14,Fungi,37.7
X. grosmanniae,148,15,Fungi,40.7
X. grosmanniae,149,1,Agar,41.7
X. grosmanniae,149,2,Agar,41.7
X. grosmanniae,149,3,Agar,41.5
X. grosmanniae,149,4,Agar,41.4
X. grosmanniae,149,5,Agar,41.3
X. grosmanniae,149,6,Agar,41.7
X. grosmanniae,149,7,Agar,41.3
X. grosmanniae,149,8,Agar,41.4
X. grosmanniae,149,9,Agar,41.7
X. grosmanniae,149,10,Agar,42.1
X. grosmanniae,149,11,Agar,42
X. grosmanniae,149,12,Agar,41.6
X. grosmanniae,149,13,Agar,41.6
X. grosmanniae,149,14,Agar,41.4
X. grosmanniae,149,15,Agar,41.8
X. grosmanniae,149,1,Fungi,40
X. grosmanniae,149,2,Fungi,41
X. grosmanniae,149,3,Fungi,40.3
X. grosmanniae,149,4,Fungi,38.2
X. grosmanniae,149,5,Fungi,38.2
X. grosmanniae,149,6,Fungi,38.6
X. grosmanniae,149,7,Fungi,38.5
X. grosmanniae,149,8,Fungi,37.8
X. grosmanniae,149,9,Fungi,37.6
X. grosmanniae,149,10,Fungi,40.1
X. grosmanniae,149,11,Fungi,40.3
X. grosmanniae,149,12,Fungi,37.7
X. grosmanniae,149,13,Fungi,38.7
X. grosmanniae,149,14,Fungi,38.6
X. grosmanniae,149,15,Fungi,38.8
X. grosmanniae,150,1,Agar,42.4
X. grosmanniae,150,2,Agar,41.9
X. grosmanniae,150,3,Agar,41.9
X. grosmanniae,150,4,Agar,42.1
X. grosmanniae,150,5,Agar,41.7
X. grosmanniae,150,6,Agar,41.4
X. grosmanniae,150,7,Agar,41.6
X. grosmanniae,150,8,Agar,40.8
X. grosmanniae,150,9,Agar,41.4
X. grosmanniae,150,10,Agar,41.8
X. grosmanniae,150,11,Agar,41.6
X. grosmanniae,150,12,Agar,41.9
X. grosmanniae,150,13,Agar,42.3
X. grosmanniae,150,14,Agar,42.2
X. grosmanniae,150,15,Agar,41.8
X. grosmanniae,150,1,Fungi,40.9
X. grosmanniae,150,2,Fungi,39
X. grosmanniae,150,3,Fungi,41
X. grosmanniae,150,4,Fungi,39.8
X. grosmanniae,150,5,Fungi,36.8
X. grosmanniae,150,6,Fungi,40.6
X. grosmanniae,150,7,Fungi,40.9
X. grosmanniae,150,8,Fungi,38.1
X. grosmanniae,150,9,Fungi,37.8
X. grosmanniae,150,10,Fungi,39.6
X. grosmanniae,150,11,Fungi,39.3
X. grosmanniae,150,12,Fungi,37.1
X. grosmanniae,150,13,Fungi,36.7
X. grosmanniae,150,14,Fungi,36
X. grosmanniae,150,15,Fungi,34.9
